Año;Semestre;Cuatrimestre;Trimestre;Mes;SemanaAño;FcCaptura;IdStock;Stock;PesoCapturadoTotalDía;AcumuladoDía;CuotaStock;Porcentaje
2019;1;1;1;2;8;19/02/2019;99158541;JAX/08C.;42358;864978,75;29534336;2,93
2019;1;1;1;2;8;20/02/2019;99158541;JAX/08C.;49285;914263,75;29534336;3,1
2019;1;1;1;2;8;21/02/2019;99158541;JAX/08C.;28411;942674,75;29534336;3,19
2019;1;1;1;2;8;22/02/2019;99158541;JAX/08C.;19144;961818,75;29534336;3,26
2019;1;1;1;2;9;25/02/2019;99158541;JAX/08C.;43060;1004878,75;29534336;3,4
2019;1;1;1;2;9;26/02/2019;99158541;JAX/08C.;78774;1083652,75;29534336;3,67
2019;1;1;1;2;9;27/02/2019;99158541;JAX/08C.;110020;1193672,75;29534336;4,04
2019;1;1;1;2;9;28/02/2019;99158541;JAX/08C.;134670;1328342,75;29534336;4,5
2019;1;1;1;3;9;01/03/2019;99158541;JAX/08C.;96397;1424739,75;29534336;4,82
2019;1;1;1;3;9;02/03/2019;99158541;JAX/08C.;3877;1428616,75;29534336;4,84
2019;1;1;1;3;9;03/03/2019;99158541;JAX/08C.;203;1428819,75;29534336;4,84
2019;1;1;1;3;10;04/03/2019;99158541;JAX/08C.;45689,5;1474509,25;29534336;4,99
2019;1;1;1;3;10;05/03/2019;99158541;JAX/08C.;18174,5;1492683,75;29534336;5,05
2019;1;1;1;3;10;06/03/2019;99158541;JAX/08C.;6711;1499394,75;29534336;5,08
2019;1;1;1;3;10;07/03/2019;99158541;JAX/08C.;26323;1525717,75;29534336;5,17
2019;1;1;1;3;10;08/03/2019;99158541;JAX/08C.;40271;1565988,75;29534336;5,3
2019;1;1;1;3;10;09/03/2019;99158541;JAX/08C.;140;1566128,75;29534336;5,3
2019;1;1;1;3;10;10/03/2019;99158541;JAX/08C.;150;1566278,75;29534336;5,3
2019;1;1;1;3;11;11/03/2019;99158541;JAX/08C.;39884;1606162,75;29534336;5,44
2019;1;1;1;3;11;12/03/2019;99158541;JAX/08C.;54394,5;1660557,25;29534336;5,62
2019;1;1;1;3;11;13/03/2019;99158541;JAX/08C.;5723;1666280,25;29534336;5,64
2019;1;1;1;3;11;14/03/2019;99158541;JAX/08C.;48369;1714649,25;29534336;5,81
2019;1;1;1;3;11;15/03/2019;99158541;JAX/08C.;39251;1753900,25;29534336;5,94
2019;1;1;1;3;11;16/03/2019;99158541;JAX/08C.;526;1754426,25;29534336;5,94
2019;1;1;1;3;11;17/03/2019;99158541;JAX/08C.;332;1754758,25;29534336;5,94
2019;1;1;1;3;12;18/03/2019;99158541;JAX/08C.;11930;1766688,25;29534336;5,98
2019;1;1;1;3;12;19/03/2019;99158541;JAX/08C.;14397;1781085,25;29534336;6,03
2019;1;1;1;3;12;20/03/2019;99158541;JAX/08C.;6810;1787895,25;29534336;6,05
2019;1;1;1;3;12;21/03/2019;99158541;JAX/08C.;29420;1817315,25;29534336;6,15
2019;1;1;1;3;12;22/03/2019;99158541;JAX/08C.;23020;1840335,25;29534336;6,23
2019;1;1;1;3;12;23/03/2019;99158541;JAX/08C.;405;1840740,25;29534336;6,23
2019;1;1;1;3;12;24/03/2019;99158541;JAX/08C.;340;1841080,25;29534336;6,23
